case_name,event_id,rev_id,event_in_rev,opr_reference_time_s,opr_timing_reference,opr_center_time_s,opr_start_time_s,opr_end_time_s,opr_width_s,center_offset_s,opr_peak_value,center_quality,source_file_id,rev_period_s,rpm,opr_events_per_revolution
1000_2500_3500,26114,4353,2,105.1572184,threshold_rising_edge,105.157280925362,105.1572184,105.1573454,0.000126999999991995,-9.74637615058782e-07,4.54462468748183,1,53000,0.0171184000000011,3505.00046733317,6
1000_2500_3500,26115,4353,3,105.1600726,threshold_rising_edge,105.160137805099,105.1600726,105.1602046,0.000131999999993582,-7.94900643086294e-07,4.64114192685621,1,53000,0.0171181999999988,3505.04141790634,6
1000_2500_3500,26116,4353,4,105.1629094,threshold_rising_edge,105.162988498935,105.1629094,105.1630702,0.000160800000003292,-1.30106529638851e-06,4.54985754985755,1,53000,0.0171177999999941,3505.12332192342,6
1000_2500_3500,26117,4353,5,105.1657806,threshold_rising_edge,105.165844366725,105.1657806,105.1659104,0.000129799999996294,-1.13327548945108e-06,4.63718820861678,1,53000,0.0171173999999894,3505.20522976837,6
1000_2500_3500,26118,4353,6,105.1686314,threshold_rising_edge,105.168699306521,105.1686314,105.1687708,0.000139400000009005,-1.79347863138446e-06,4.60451189022618,1,53000,0.0171166000000085,3505.36905693714,6
1000_2500_3500,26119,4354,1,105.1714704,threshold_rising_edge,105.171559851332,105.1714704,105.1716522,0.000181799999992904,-1.44866787366027e-06,4.89464503750218,1,53000,0.0171165999999943,3505.36905694005,6
1000_2500_3500,26120,4354,2,105.1743368,threshold_rising_edge,105.174399379418,105.1743368,105.1744638,0.000126999999991995,-9.20582124308567e-07,4.57532414675272,1,53000,0.0171159999999873,3505.49193737116,6
1000_2500_3500,26121,4354,3,105.1771908,threshold_rising_edge,105.177256027065,105.1771908,105.177323,0.000132199999995919,-8.72935387974394e-07,4.61172161172161,1,53000,0.0171155999999968,3505.57386244194,6
1000_2500_3500,26122,4354,4,105.1800272,threshold_rising_edge,105.180106318373,105.1800272,105.180188,0.000160800000003292,-1.28162652401898e-06,4.57683586255015,1,53000,0.0171154000000087,3505.61482641186,6
1000_2500_3500,26123,4354,5,105.182898,threshold_rising_edge,105.182961846305,105.182898,105.1830278,0.000129800000010505,-1.05369466041338e-06,4.60625617768475,1,53000,0.017115000000004,3505.69675722968,6
1000_2500_3500,26124,4354,6,105.185748,threshold_rising_edge,105.185816039077,105.185748,105.1858876,0.000139599999997131,-1.76092277115458e-06,4.60567474853189,1,53000,0.0171148000000017,3505.73772407473,6
1000_2500_3500,26125,4355,1,105.188587,threshold_rising_edge,105.18867684124,105.188587,105.1887696,0.000182600000002253,-1.45875978319054e-06,4.88255131112274,1,53000,0.0171140000000065,3505.90160102706,6
1000_2500_3500,26126,4355,2,105.1914528,threshold_rising_edge,105.191515329381,105.1914528,105.1915798,0.000127000000006205,-9.7061919746011e-07,4.60509331937904,1,53000,0.0171142000000089,3505.86063035193,6
1000_2500_3500,26127,4355,3,105.1943064,threshold_rising_edge,105.19437169477,105.1943064,105.1944386,0.000132199999995919,-8.0522998757715e-07,4.65393336821908,1,53000,0.0171138000000042,3505.9425726598,6
1000_2500_3500,26128,4355,4,105.1971426,threshold_rising_edge,105.197221600507,105.1971426,105.1973034,0.000160799999989081,-1.3994934420225e-06,4.54264782836211,1,53000,0.0171129999999948,3506.10646876749,6
1000_2500_3500,26129,4355,5,105.200013,threshold_rising_edge,105.200076924303,105.200013,105.200143,0.000129999999998631,-1.07569704255184e-06,4.60288388859818,1,53000,0.0171128000000067,3506.14744518586,6
1000_2500_3500,26130,4355,6,105.2028628,threshold_rising_edge,105.202930830818,105.2028628,105.203002,0.000139199999992456,-1.56918193283673e-06,4.56555613698471,1,53000,0.017111799999995,3506.35234165999,6
1000_2500_3500,26131,4356,1,105.205701,threshold_rising_edge,105.205791020378,105.205701,105.2058838,0.00018279999999038,-1.3796218496509e-06,4.8173149601721,1,53000,0.0171112000000022,3506.475291037,6
1000_2500_3500,26132,4356,2,105.208567,threshold_rising_edge,105.208629435589,105.208567,105.2086938,0.000126800000003868,-9.64410730830423e-07,4.53567067852782,1,53000,0.0171107999999975,3506.55726208059,6
1000_2500_3500,26133,4356,3,105.2114202,threshold_rising_edge,105.21148539549,105.2114202,105.2115524,0.000132199999995919,-9.04510258692426e-07,4.62055933484505,1,53000,0.0171103999999929,3506.63923695676,6
1000_2500_3500,26134,4356,4,105.2142556,threshold_rising_edge,105.214334657018,105.2142556,105.2144164,0.000160800000003292,-1.34298197451699e-06,4.55357869643584,1,53000,0.0171102000000047,3506.68022582924,6
1000_2500_3500,26135,4356,5,105.2171258,threshold_rising_edge,105.217189466399,105.2171258,105.2172556,0.000129799999996294,-1.23360096893066e-06,4.62521076806791,1,53000,0.0171098000000001,3506.76220645477,6
1000_2500_3500,26136,4356,6,105.2199746,threshold_rising_edge,105.220042478856,105.2199746,105.2201138,0.000139199999992456,-1.72114448560023e-06,4.61986161986162,1,53000,0.0171095999999977,3506.80319820498,6
1000_2500_3500,26137,4357,1,105.2228122,threshold_rising_edge,105.222902444858,105.2228122,105.2229954,0.000183199999995054,-1.35514213184251e-06,4.85441014012443,1,53000,0.0171091999999931,3506.88518458048,6
1000_2500_3500,26138,4357,2,105.2256778,threshold_rising_edge,105.225740167921,105.2256778,105.2258046,0.000126800000003868,-1.03207888457746e-06,4.55997441711728,1,53000,0.0171086000000003,3507.00817132899,6
1000_2500_3500,26139,4357,3,105.2285306,threshold_rising_edge,105.228595948467,105.2285306,105.2286628,0.000132199999995919,-7.5153297984798e-07,4.65521251235537,1,53000,0.0171081999999956,3507.09016728911,6
1000_2500_3500,26140,4357,4,105.2313658,threshold_rising_edge,105.231444731351,105.2313658,105.2315264,0.000160600000000954,-1.36864946398418e-06,4.61323332751904,1,53000,0.0171074000000004,3507.25417070966,6
1000_2500_3500,26141,4357,5,105.2342356,threshold_rising_edge,105.234299317477,105.2342356,105.2343654,0.000129799999996294,-1.1825225527673e-06,4.62509448223734,1,53000,0.0171069999999958,3507.33617817355,6
1000_2500_3500,26142,4357,6,105.2370842,threshold_rising_edge,105.237152080198,105.2370842,105.2372234,0.000139200000006667,-1.71980150298623e-06,4.64463050177336,1,53000,0.0171066000000053,3507.41818946964,6
1000_2500_3500,26143,4358,1,105.2399214,threshold_rising_edge,105.240011842246,105.2399214,105.240105,0.000183599999999728,-1.35775354692669e-06,4.860224431653,1,53000,0.0171066000000053,3507.41818946964,6
1000_2500_3500,26144,4358,2,105.2427864,threshold_rising_edge,105.242848848192,105.2427864,105.2429132,0.000126800000003868,-9.51807834326246e-07,4.60102331530903,1,53000,0.0171059999999983,3507.54121360961,6
1000_2500_3500,26145,4358,3,105.2456388,threshold_rising_edge,105.245704030396,105.2456388,105.245771,0.00013220000001013,-8.6960363887556e-07,4.63579277864992,1,53000,0.0171056000000078,3507.6232344947,6
1000_2500_3500,26146,4358,4,105.2484732,threshold_rising_edge,105.248552291679,105.2484732,105.2486338,0.000160599999986744,-1.20832139316462e-06,4.53543810686668,1,53000,0.0171051999999889,3507.70525922169,6
1000_2500_3500,26147,4358,5,105.2513426,threshold_rising_edge,105.251406395032,105.2513426,105.2514724,0.000129799999996294,-1.10496836214224e-06,4.62288505145648,1,53000,0.0171050000000008,3507.74627301942,6
1000_2500_3500,26148,4358,6,105.2541908,threshold_rising_edge,105.254258765947,105.2541908,105.2543302,0.000139399999994794,-1.73405315706532e-06,4.62416419559277,1,53000,0.0171045999999961,3507.8283034981,6
1000_2500_3500,26149,4359,1,105.257028,threshold_rising_edge,105.257117982941,105.257028,105.2572108,0.00018279999999038,-1.41705916689716e-06,4.87313215884645,1,53000,0.0171039999999891,3507.95135641009,6
1000_2500_3500,26150,4359,2,105.2598924,threshold_rising_edge,105.259954682687,105.2598924,105.2600192,0.000126800000003868,-1.11731347374189e-06,4.55962555962556,1,53000,0.0171033999999963,3508.07441795274,6
1000_2500_3500,26151,4359,3,105.2627444,threshold_rising_edge,105.262809532903,105.2627444,105.2628764,0.000131999999993582,-8.67096730416961e-07,4.60381417524275,1,53000,0.0171029999999917,3508.15646378,6
1000_2500_3500,26152,4359,4,105.2655784,threshold_rising_edge,105.265657520274,105.2655784,105.2657392,0.000160800000003292,-1.27972616326133e-06,4.59916274201989,1,53000,0.0171028000000035,3508.19748812988,6
1000_2500_3500,26153,4359,5,105.2684476,threshold_rising_edge,105.268511335686,105.2684476,105.2685774,0.000129799999996294,-1.16431441199438e-06,4.58497587069016,1,53000,0.0171019999999942,3508.36159513627,6
1000_2500_3500,26154,4359,6,105.2712954,threshold_rising_edge,105.271363176206,105.2712954,105.2714346,0.000139200000006667,-1.82379386615139e-06,4.59183673469388,1,53000,0.0171018000000061,3508.40262428392,6
1000_2500_3500,26155,4360,1,105.274132,threshold_rising_edge,105.274221780928,105.274132,105.2743146,0.000182600000002253,-1.51907170220511e-06,4.88976103261818,1,53000,0.0171016000000037,3508.44365439415,6
1000_2500_3500,26156,4360,2,105.2769958,threshold_rising_edge,105.277058219017,105.2769958,105.2771226,0.000126800000003868,-9.80982946430231e-07,4.63451363451364,1,53000,0.0171014000000014,3508.48468546407,6
1000_2500_3500,26157,4360,3,105.2798474,threshold_rising_edge,105.279912539439,105.2798474,105.2799794,0.000132000000007793,-8.60560575688396e-07,4.61695447409733,1,53000,0.0171010000000109,3508.56675048019,6
1000_2500_3500,26158,4360,4,105.2826812,threshold_rising_edge,105.282760120374,105.2826812,105.2828418,0.000160600000000954,-1.37962632607014e-06,4.57206814349672,1,53000,0.0171004000000039,3508.68985520726,6
1000_2500_3500,26159,4360,5,105.2855496,threshold_rising_edge,105.285613475847,105.2855496,105.2856794,0.000129800000010505,-1.02415340563766e-06,4.58497587069016,1,53000,0.0170999999999992,3508.77192982472,6
1000_2500_3500,26160,4360,6,105.2883972,threshold_rising_edge,105.28846507284,105.2883972,105.2885366,0.000139399999994794,-1.82715967866898e-06,4.59044130472702,1,53000,0.0170993999999922,3508.89504895068,6
1000_2500_3500,26161,4361,1,105.2912336,threshold_rising_edge,105.291323521092,105.2912336,105.2914162,0.000182600000002253,-1.37890805262941e-06,4.89290075004361,1,53000,0.0170987999999994,3509.01817671428,6
1000_2500_3500,26162,4361,2,105.2940972,threshold_rising_edge,105.294159647236,105.2940972,105.294224,0.000126800000003868,-9.52764068529177e-07,4.56823071108786,1,53000,0.017098400000009,3509.10026668978,6
1000_2500_3500,26163,4361,3,105.2969484,threshold_rising_edge,105.297013441427,105.2969484,105.2970804,0.000131999999993582,-9.58573181719657e-07,4.6559102273388,1,53000,0.0170975999999996,3509.26445816965,6
1000_2500_3500,26164,4361,4,105.2997816,threshold_rising_edge,105.299860735465,105.2997816,105.2999426,0.000160999999991418,-1.36453529364644e-06,4.56799813942671,1,53000,0.0170973999999973,3509.30550844044,6
1000_2500_3500,26165,4361,5,105.3026496,threshold_rising_edge,105.302713422341,105.3026496,105.3027794,0.000129800000010505,-1.07765913526237e-06,4.62218733647305,1,53000,0.0170968000000045,3509.42866501242,6
1000_2500_3500,26166,4361,6,105.3054966,threshold_rising_edge,105.30556453014,105.3054966,105.3056358,0.000139200000006667,-1.66985959992871e-06,4.60090702947846,1,53000,0.0170970000000068,3509.38761186033,6
1000_2500_3500,26167,4362,1,105.3083324,threshold_rising_edge,105.308421928008,105.3083324,105.3085144,0.000182000000009452,-1.47199229161288e-06,4.84161869876156,1,53000,0.0170961999999975,3509.5518302318,6
1000_2500_3500,26168,4362,2,105.3111956,threshold_rising_edge,105.311257899748,105.3111956,105.3113222,0.000126600000001531,-1.00025194171849e-06,4.58125472411187,1,53000,0.0170966000000021,3509.469719125,6
1000_2500_3500,26169,4362,3,105.314046,threshold_rising_edge,105.314111180623,105.314046,105.314178,0.000131999999993582,-8.19376737126731e-07,4.60590732019304,1,53000,0.0170963999999998,3509.51077419812,6
1000_2500_3500,26170,4362,4,105.316879,threshold_rising_edge,105.316957952151,105.316879,105.3170396,0.000160600000000954,-1.3478486096119e-06,4.55532298389441,1,53000,0.0170961999999975,3509.5518302318,6
1000_2500_3500,26171,4362,5,105.3197464,threshold_rising_edge,105.319810222371,105.3197464,105.3198762,0.000129799999996294,-1.07762886614182e-06,4.61858247572533,1,53000,0.0170959999999951,3509.59288722608,6
1000_2500_3500,26172,4362,6,105.3225936,threshold_rising_edge,105.322661560463,105.3225936,105.3227328,0.000139199999992456,-1.63953728815613e-06,4.58299901157044,1,53000,0.0170952,3509.75712480697,6
1000_2500_3500,26173,4363,1,105.3254286,threshold_rising_edge,105.325519007258,105.3254286,105.325612,0.000183400000011602,-1.29274212667951e-06,4.88196988196988,1,53000,0.0170946000000072,3509.88031307985,6
1000_2500_3500,26174,4363,2,105.3282922,threshold_rising_edge,105.328354515615,105.3282922,105.3284188,0.00012659999998732,-9.84385181368452e-07,4.5439269724984,1,53000,0.0170937999999978,3510.04457756658,6
1000_2500_3500,26175,4363,3,105.3311424,threshold_rising_edge,105.331207548855,105.3311424,105.3312744,0.000131999999993582,-8.51144548619232e-07,4.62776905634049,1,53000,0.0170929999999885,3510.20885742938,6
1000_2500_3500,26176,4363,4,105.3339752,threshold_rising_edge,105.334054287183,105.3339752,105.334136,0.000160800000003292,-1.31281657900217e-06,4.57451014593872,1,53000,0.0170923999999957,3510.33207741541,6
1000_2500_3500,26177,4363,5,105.3368424,threshold_rising_edge,105.336906221888,105.3368424,105.3369722,0.000129800000010505,-1.07811197835872e-06,4.62532705389848,1,53000,0.0170916000000005,3510.49638418861,6
1000_2500_3500,26178,4363,6,105.3396888,threshold_rising_edge,105.339756817363,105.3396888,105.3398282,0.000139399999994794,-1.68263697730708e-06,4.60497703354846,1,53000,0.0170913999999982,3510.537463286,6
1000_2500_3500,26179,4364,1,105.3425232,threshold_rising_edge,105.342613281814,105.3425232,105.3427062,0.000182999999992717,-1.41818604504351e-06,4.85336356764928,1,53000,0.0170909999999935,3510.61962436503,6
1000_2500_3500,26180,4364,2,105.345386,threshold_rising_edge,105.345448306989,105.345386,105.3455126,0.000126600000001531,-9.93010672800665e-07,4.58009186580615,1,53000,0.0170907999999912,3510.66070634674,6
1000_2500_3500,26181,4364,3,105.3482354,threshold_rising_edge,105.348300547284,105.3482354,105.3483672,0.000131800000005455,-7.52715692442507e-07,4.60230245944532,1,53000,0.0170906000000031,3510.70178928705,6
1000_2500_3500,26182,4364,4,105.3510676,threshold_rising_edge,105.351146429023,105.3510676,105.351228,0.000160400000012828,-1.37097691776944e-06,4.57555671841386,1,53000,0.0170904000000007,3510.74287319182,6
1000_2500_3500,26183,4364,5,105.353934,threshold_rising_edge,105.35399773267,105.353934,105.3540636,0.000129600000008168,-1.06732994709091e-06,4.61776847491133,1,53000,0.0170901999999984,3510.78395805816,6
1000_2500_3500,26184,4364,6,105.3567802,threshold_rising_edge,105.356848097932,105.3567802,105.3569194,0.000139199999992456,-1.70206836003217e-06,4.57067271352986,1,53000,0.0170895999999914,3510.90721842701,6
1000_2500_3500,26185,4365,1,105.3596142,threshold_rising_edge,105.3597041969,105.3596142,105.359797,0.00018280000000459,-1.40310017116008e-06,4.87301587301587,1,53000,0.0170894000000033,3510.94830713709,6
1000_2500_3500,26186,4365,2,105.3624768,threshold_rising_edge,105.362539197681,105.3624768,105.3626036,0.000126800000003868,-1.00231891053681e-06,4.55950927379499,1,53000,0.0170884000000058,3511.15376512603,6
1000_2500_3500,26187,4365,3,105.365326,threshold_rising_edge,105.365391193618,105.365326,105.365458,0.000132000000007793,-8.06382217888313e-07,4.61358218501076,1,53000,0.0170880000000011,3511.23595505595,6
1000_2500_3500,26188,4365,4,105.368158,threshold_rising_edge,105.368236915772,105.368158,105.3683186,0.000160600000000954,-1.3842283408394e-06,4.58474329902901,1,53000,0.017087200000006,3511.40034645694,6
1000_2500_3500,26189,4365,5,105.3710242,threshold_rising_edge,105.371087882056,105.3710242,105.3711538,0.000129600000008168,-1.11794449253466e-06,4.6456770742485,1,53000,0.0170868000000013,3511.48254793147,6
1000_2500_3500,26190,4365,6,105.3738698,threshold_rising_edge,105.373937733073,105.3738698,105.374009,0.000139200000006667,-1.66692684899772e-06,4.56857956857957,1,53000,0.0170864000000108,3511.56475325183,6
1000_2500_3500,26191,4366,1,105.3767036,threshold_rising_edge,105.376793286679,105.3767036,105.3768856,0.000181999999995242,-1.31332130592909e-06,4.8855747427176,1,53000,0.0170861999999943,3511.60585735975,6
1000_2500_3500,26192,4366,2,105.3795652,threshold_rising_edge,105.379627651922,105.3795652,105.379692,0.000126800000003868,-9.48078024975985e-07,4.58741787313216,1,53000,0.0170861999999943,3511.60585735975,6
1000_2500_3500,26193,4366,3,105.382414,threshold_rising_edge,105.382479012004,105.382414,105.3825458,0.000131800000005455,-8.87995582843359e-07,4.65125879411594,1,53000,0.0170860000000062,3511.64696242411,6
1000_2500_3500,26194,4366,4,105.3852452,threshold_rising_edge,105.385324088967,105.3852452,105.3854056,0.000160399999998617,-1.31103313094627e-06,4.57032385603814,1,53000,0.0170861999999943,3511.60585735975,6
1000_2500_3500,26195,4366,5,105.388111,threshold_rising_edge,105.388174659704,105.388111,105.3882406,0.000129600000008168,-1.1402958364215e-06,4.63893249607535,1,53000,0.0170862000000085,3511.60585735683,6
1000_2500_3500,26196,4366,6,105.3909562,threshold_rising_edge,105.391024160625,105.3909562,105.3910954,0.000139199999992456,-1.63937460229135e-06,4.58706901564045,1,53000,0.0170857999999896,3511.68806845664,6
1000_2500_3500,26197,4367,1,105.3937898,threshold_rising_edge,105.393879835227,105.3937898,105.3939726,0.00018280000000459,-1.36477272860702e-06,4.86975986975987,1,53000,0.0170854000000134,3511.77028339712,6
1000_2500_3500,26198,4367,2,105.3966514,threshold_rising_edge,105.396713735512,105.3966514,105.396778,0.000126600000001531,-9.64488336308023e-07,4.5827664399093,1,53000,0.0170848000000063,3511.89361303485,6
1000_2500_3500,26199,4367,3,105.3995,threshold_rising_edge,105.399565189855,105.3995,105.399632,0.000131999999993582,-8.10145138530061e-07,4.65102622245479,1,53000,0.0170844000000017,3511.97583760589,6
1000_2500_3500,26200,4367,4,105.4023314,threshold_rising_edge,105.402410389566,105.4023314,105.402492,0.000160600000000954,-1.31043429973943e-06,4.55009012151869,1,53000,0.0170834000000042,3512.18141587654,6
1000_2500_3500,26201,4367,5,105.4051972,threshold_rising_edge,105.40526094173,105.4051972,105.405327,0.000129799999996294,-1.15826954072418e-06,4.60672132100704,1,53000,0.0170825999999948,3512.34589582488,6
1000_2500_3500,26202,4367,6,105.408042,threshold_rising_edge,105.408109904105,105.408042,105.4081812,0.000139200000006667,-1.69589544896098e-06,4.63160648874935,1,53000,0.0170816000000116,3512.55151741987,6
1000_2500_3500,26203,4368,1,105.4108752,threshold_rising_edge,105.410965151982,105.4108752,105.4110578,0.000182599999988042,-1.3480184435366e-06,4.89266817838246,1,53000,0.0170809999999904,3512.67490193981,6
1000_2500_3500,26204,4368,2,105.4137362,threshold_rising_edge,105.413798431146,105.4137362,105.4138626,0.000126399999999194,-9.68854237726191e-07,4.58148729577301,1,53000,0.0170803999999976,3512.7982951224,6
1000_2500_3500,26205,4368,3,105.4165844,threshold_rising_edge,105.416649456497,105.4165844,105.4167164,0.000131999999993582,-9.43502953987263e-07,4.63474620617478,1,53000,0.0170797999999905,3512.92169697732,6
1000_2500_3500,26206,4368,4,105.4194148,threshold_rising_edge,105.419493761209,105.4194148,105.4195752,0.000160399999998617,-1.23879122782e-06,4.574975289261,1,53000,0.0170796000000024,3512.96283285273,6
1000_2500_3500,26207,4368,5,105.4222798,threshold_rising_edge,105.422343542609,105.4222798,105.4224094,0.000129600000008168,-1.05739054845344e-06,4.63369963369963,1,53000,0.0170796000000024,3512.96283285273,6
1000_2500_3500,26208,4368,6,105.4251236,threshold_rising_edge,105.425191447576,105.4251236,105.4252626,0.000138999999990119,-1.65242423122436e-06,4.6297459154602,1,53000,0.0170791999999977,3513.04510749964,6
1000_2500_3500,26209,4369,1,105.4279562,threshold_rising_edge,105.428046008934,105.4279562,105.4281384,0.000182199999997579,-1.29106628321551e-06,4.860224431653,1,53000,0.0170794000000001,3513.00396969447,6
1000_2500_3500,26210,4369,2,105.4308166,threshold_rising_edge,105.430878828629,105.4308166,105.4309432,0.000126600000001531,-1.07137054783379e-06,4.58427815570673,1,53000,0.0170789999999954,3513.08624626829,6
1000_2500_3500,26211,4369,3,105.4336642,threshold_rising_edge,105.433729291899,105.4336642,105.4337962,0.000132000000007793,-9.08101370100667e-07,4.60567474853189,1,53000,0.0170790000000096,3513.08624626537,6
1000_2500_3500,26212,4369,4,105.4364944,threshold_rising_edge,105.436573313154,105.4364944,105.4366548,0.000160399999998617,-1.28684646938382e-06,4.53264724693296,1,53000,0.0170786000000049,3513.16852669321,6
1000_2500_3500,26213,4369,5,105.4393594,threshold_rising_edge,105.439422991579,105.4393594,105.4394888,0.00012940000000583,-1.10842145772949e-06,4.60462817605675,1,53000,0.0170782000000003,3513.25081097534,6
1000_2500_3500,26214,4369,6,105.4422028,threshold_rising_edge,105.442270707333,105.4422028,105.4423418,0.000138999999990119,-1.5926670329236e-06,4.61846618989476,1,53000,0.0170779999999979,3513.29195456185,6
1000_2500_3500,26215,4370,1,105.4450356,threshold_rising_edge,105.445125018302,105.4450356,105.4452174,0.000181800000007115,-1.48169758062977e-06,4.88278388278388,1,53000,0.01707660000001,3513.57998664634,6
1000_2500_3500,26216,4370,2,105.4478956,threshold_rising_edge,105.447957852531,105.4478956,105.448022,0.000126399999999194,-9.47468805634344e-07,4.60334903192046,1,53000,0.0170767999999981,3513.53883631633,6
1000_2500_3500,26217,4370,3,105.4507432,threshold_rising_edge,105.4508081783,105.4507432,105.450875,0.000131799999991244,-9.21699879086191e-07,4.64393278678993,1,53000,0.0170759999999888,3513.70344343169,6
1000_2500_3500,26218,4370,4,105.453573,threshold_rising_edge,105.453651758642,105.453573,105.4537332,0.00016019999999628,-1.34135777329902e-06,4.56939356939357,1,53000,0.017075399999996,3513.8269088873,6
1000_2500_3500,26219,4370,5,105.4564376,threshold_rising_edge,105.456501214451,105.4564376,105.456567,0.00012940000000583,-1.08554853284204e-06,4.59055759055759,1,53000,0.0170751999999936,3513.86806596833,6
1000_2500_3500,26220,4370,6,105.4592808,threshold_rising_edge,105.459348521503,105.4592808,105.4594198,0.00013900000000433,-1.77849690885523e-06,4.62393162393163,1,53000,0.0170748000000032,3513.95038301994,6
1000_2500_3500,26221,4371,1,105.4621122,threshold_rising_edge,105.462202567478,105.4621122,105.4622956,0.000183399999997391,-1.33252211753643e-06,4.81824524681668,1,53000,0.017075399999996,3513.8269088873,6
1000_2500_3500,26222,4371,2,105.4649724,threshold_rising_edge,105.465034574345,105.4649724,105.4650988,0.000126400000013405,-1.02565468296234e-06,4.56020698877842,1,53000,0.0170742000000104,3514.07386583053,6
1000_2500_3500,26223,4371,3,105.4678192,threshold_rising_edge,105.467884221014,105.4678192,105.467951,0.000131800000005455,-8.78985531471699e-07,4.63090877376592,1,53000,0.017074000000008,3514.11502869695,6
1000_2500_3500,26224,4371,4,105.4706484,threshold_rising_edge,105.470727362017,105.4706484,105.4708088,0.000160399999998617,-1.23798348283799e-06,4.57555671841386,1,53000,0.017073400000001,3514.23852308248,6
1000_2500_3500,26225,4371,5,105.4735128,threshold_rising_edge,105.473576427322,105.4735128,105.4736422,0.00012940000000583,-1.07267842963665e-06,4.59113901971045,1,53000,0.0170726000000059,3514.40319576276,6
1000_2500_3500,26226,4371,6,105.4763556,threshold_rising_edge,105.476423316493,105.4763556,105.4764946,0.000138999999990119,-1.78350668988969e-06,4.58892958892959,1,53000,0.0170723999999893,3514.44436634788,6
1000_2500_3500,26227,4372,1,105.4791876,threshold_rising_edge,105.479277181986,105.4791876,105.4793696,0.000181999999995242,-1.41801409370146e-06,4.8958078958079,1,53000,0.0170715999999942,3514.60905832028,6
1000_2500_3500,26228,4372,2,105.4820466,threshold_rising_edge,105.482108893003,105.4820466,105.4821732,0.000126600000001531,-1.00699656968573e-06,4.56462585034014,1,53000,0.0170713999999919,3514.65023372592,6
1000_2500_3500,26229,4372,3,105.4848932,threshold_rising_edge,105.484958170716,105.4848932,105.485025,0.000131799999991244,-9.29283999084873e-07,4.63149020291877,1,53000,0.0170705999999967,3514.81494499382,6
1000_2500_3500,26230,4372,4,105.4877218,threshold_rising_edge,105.487800759282,105.4877218,105.4878822,0.000160399999998617,-1.24071773655032e-06,4.59927902785046,1,53000,0.0170705999999967,3514.81494499382,6
1000_2500_3500,26231,4372,5,105.4905854,threshold_rising_edge,105.490649176977,105.4905854,105.490715,0.000129599999993957,-1.02302263371712e-06,4.58625501482644,1,53000,0.0170700000000039,3514.93848857564,6
1000_2500_3500,26232,4372,6,105.493428,threshold_rising_edge,105.493495645265,105.493428,105.493567,0.00013900000000433,-1.85473544433989e-06,4.59811616954474,1,53000,0.0170692000000088,3515.10322686295,6
1000_2500_3500,26233,4373,1,105.4962592,threshold_rising_edge,105.4963491878,105.4962592,105.4964418,0.000182600000002253,-1.31220004107035e-06,4.81661724518867,1,53000,0.0170683999999994,3515.26798059584,6
1000_2500_3500,26234,4373,2,105.499118,threshold_rising_edge,105.499180226699,105.499118,105.4992446,0.000126600000001531,-1.07330106402515e-06,4.60613989185418,1,53000,0.0170678000000066,3515.39155602812,6
1000_2500_3500,26235,4373,3,105.5019638,threshold_rising_edge,105.50202895596,105.5019638,105.5020958,0.000132000000007793,-8.44039504954708e-07,4.63614163614164,1,53000,0.0170671999999996,3515.51514015195,6
1000_2500_3500,26236,4373,4,105.5047924,threshold_rising_edge,105.504871258079,105.5047924,105.5049528,0.000160399999998617,-1.34192062262173e-06,4.56497470783185,1,53000,0.0170666000000068,3515.6387329624,6
1000_2500_3500,26237,4373,5,105.5076554,threshold_rising_edge,105.507718963754,105.5076554,105.5077848,0.00012939999999162,-1.13624575703852e-06,4.62881562881563,1,53000,0.0170662000000021,3515.72113299929,6
1000_2500_3500,26238,4373,6,105.5104972,threshold_rising_edge,105.510564819027,105.5104972,105.5106362,0.000138999999990119,-1.88097313014168e-06,4.60520960520961,1,53000,0.0170662000000021,3515.72113299929,6
1000_2500_3500,26239,4374,1,105.5133276,threshold_rising_edge,105.513417386173,105.5133276,105.51351,0.000182399999999916,-1.41382655272082e-06,4.86871329728473,1,53000,0.0170664000000045,3515.67993249802,6
1000_2500_3500,26240,4374,2,105.5161858,threshold_rising_edge,105.516248107639,105.5161858,105.5163124,0.000126600000001531,-9.9236072514941e-07,4.56264899122042,1,53000,0.0170659999999998,3515.76233446623,6
1000_2500_3500,26241,4374,3,105.519031,threshold_rising_edge,105.519096030913,105.519031,105.5191628,0.000131800000005455,-8.69086818511278e-07,4.63276934705506,1,53000,0.0170655999999951,3515.84474029727,6
1000_2500_3500,26242,4374,4,105.521859,threshold_rising_edge,105.521937905875,105.521859,105.5220194,0.000160399999998617,-1.29412516969296e-06,4.56660270945985,1,53000,0.0170655999999951,3515.84474029727,6
1000_2500_3500,26243,4374,5,105.5247216,threshold_rising_edge,105.524785352278,105.5247216,105.5248512,0.000129599999993957,-1.04772166764633e-06,4.62439676725391,1,53000,0.0170651999999905,3515.92714999142,6
1000_2500_3500,26244,4374,6,105.5275634,threshold_rising_edge,105.527631260356,105.5275634,105.5277026,0.000139199999992456,-1.73964372152113e-06,4.55404383975813,1,53000,0.0170649999999881,3515.96835628724,6
1000_2500_3500,26245,4375,1,105.530394,threshold_rising_edge,105.530483812273,105.530394,105.5305766,0.000182600000002253,-1.48772707575517e-06,4.88220245363103,1,53000,0.0170640000000049,3516.17440224935,6
1000_2500_3500,26246,4375,2,105.5332518,threshold_rising_edge,105.533313998838,105.5332518,105.5333782,0.000126399999999194,-1.00116184853505e-06,4.5541601255887,1,53000,0.0170643999999953,3516.09198096719,6
