scenario,num_revs_high,method,target_snr_db,measured_snr_db,noise_ratio,repeat_id,seed,g_used_mm,gap_error_mm,f1_Hz,f2_Hz,A1_mm,A2_mm,mean_freq_error_Hz,mean_amp_error_mm,rmse,elapsed_s,is_success,f1_boundary_hit,f2_boundary_hit,freq_boundary_hit,a2_eta_dynamic,a2_cond_dynamic
integer_500_1300,8,A4_sensorcv_alias,10,10.0188686281431,0.0525432124279254,3,20363433,NaN,NaN,500.359363233645,1299.68669893833,0.231842436119169,0.155681264730406,0.336332147657288,0.0119194143056184,0.00581977119235827,2.5521852,1,0,0,0,NaN,NaN
integer_500_1300,8,A2_constrained_varpro,10,10.0188686281431,0.0525432124279254,3,20363433,NaN,NaN,500.193782073568,1300.04864034302,0.2493913136285,0.155228762476405,0.121211208296273,0.00291872442395212,0.00596145954643167,0.8106442,1,0,0,0,0.965768042267611,2.16370010522253
integer_500_1300,8,A3_physics_template,10,10.0188686281431,0.0525432124279254,3,20363433,NaN,NaN,500.185133191864,1300.0502047561,0.249271636268311,0.156065871219657,0.117668973983086,0.00339711747567334,0.00596139229359789,1.2044683,1,0,0,0,0.965847475522568,2.16710399398312
integer_500_1300,8,B_gap_library_joint,10,10.0188686281431,0.0525432124279254,3,20363433,0.991925877384053,0.0080741226159472,500.167912402133,1300.04571820922,0.25036935851101,0.157485069491844,0.106815305677969,0.00392721400142702,0.00600803307623813,0.2876071,1,0,0,0,NaN,NaN
integer_500_1300,8,C_same_gap_direct,10,10.0188686281431,0.0525432124279254,3,20363433,1,0,500.176987357679,1300.05305617383,0.249995937272811,0.155793048656853,0.115021765754022,0.00289855569202088,0.00599950016585394,0.1598638,1,0,0,0,NaN,NaN
integer_500_1300,20,A_blind_transfer,10,10.0142128977974,0.0543878235496969,1,20364431,NaN,NaN,500.039713733983,1299.78585935871,0.272602454938982,0.142016042102712,0.126927187638415,0.015293206418135,0.0059902543348321,3.5810884,1,0,0,0,NaN,NaN
integer_500_1300,20,A4_sensorcv_alias,10,10.0142128977974,0.0543878235496969,1,20364431,NaN,NaN,500.039713733983,1299.78585935871,0.272602454938982,0.142016042102712,0.126927187638415,0.015293206418135,0.0059902543348321,5.3184921,1,0,0,0,NaN,NaN
integer_500_1300,20,A2_constrained_varpro,10,10.0142128977974,0.0543878235496969,1,20364431,NaN,NaN,500.021072128243,1299.96957585464,0.255186327374812,0.144826232025051,0.0257481368026617,0.00518004767488044,0.00598007732402767,1.6811456,1,0,0,0,0.966198775656037,2.16268226589713
integer_500_1300,20,A3_physics_template,10,10.0142128977974,0.0543878235496969,1,20364431,NaN,NaN,500.019371895617,1299.96973873983,0.255422098270199,0.144510562597355,0.0248165778949101,0.00545576783642218,0.00598147022486536,2.4658661,1,0,0,0,0.96631144910291,2.16243701830963
integer_500_1300,20,B_gap_library_joint,10,10.0142128977974,0.0543878235496969,1,20364431,0.992682390746641,0.00731760925335934,500.018714656673,1299.97240103652,0.253849005154483,0.145295956484245,0.023156810075335,0.00427652433511871,0.00601077531333394,0.6168074,1,0,0,0,NaN,NaN
integer_500_1300,20,C_same_gap_direct,10,10.0142128977974,0.0543878235496969,1,20364431,1,0,500.021744315908,1299.97209205206,0.250651738962485,0.147804070546911,0.0248261319263747,0.00142383420778662,0.00600873589283071,0.3581028,1,0,0,0,NaN,NaN
integer_500_1300,20,A_blind_transfer,10,10.0367266646139,0.0543878235496969,2,20364432,NaN,NaN,499.967050137663,1299.93255609069,0.245390114504578,0.149105650118442,0.0501968858242776,0.00275211768848974,0.00599153771719927,4.967127,1,0,0,0,NaN,NaN
integer_500_1300,20,A4_sensorcv_alias,10,10.0367266646139,0.0543878235496969,2,20364432,NaN,NaN,499.967050137663,1299.93255609069,0.245390114504578,0.149105650118442,0.0501968858242776,0.00275211768848974,0.00599153771719927,5.7090977,1,0,0,0,NaN,NaN
integer_500_1300,20,A2_constrained_varpro,10,10.0367266646139,0.0543878235496969,2,20364432,NaN,NaN,499.986184460578,1299.98831038483,0.239258658228667,0.152644738988375,0.0127525772983006,0.00669304037985378,0.00598383418571938,1.8059979,1,0,0,0,0.966223506455296,2.16517867910959
integer_500_1300,20,A3_physics_template,10,10.0367266646139,0.0543878235496969,2,20364432,NaN,NaN,499.987086568921,1299.98464179447,0.239154682217077,0.152134609686585,0.014135818305391,0.00648996373475404,0.00598291722202948,2.4166823,1,0,0,0,0.96607285239188,2.14924412874664
integer_500_1300,20,B_gap_library_joint,10,10.0367266646139,0.0543878235496969,2,20364432,0.993747035915739,0.0062529640842609,499.991046501146,1299.98278593258,0.237349062922221,0.156755037080074,0.013083783137688,0.00970298707892626,0.00601366649658564,0.5997021,1,0,0,0,NaN,NaN
integer_500_1300,20,C_same_gap_direct,10,10.0367266646139,0.0543878235496969,2,20364432,1,0,499.98950216458,1299.99130291002,0.240789185970321,0.152277558487863,0.00959746270115147,0.00574418625877125,0.00601316555572385,0.3297652,1,0,0,0,NaN,NaN
integer_500_1300,20,A_blind_transfer,10,10.0205814410354,0.0543878235496969,3,20364433,NaN,NaN,499.798823880769,1300.02232845081,0.25958897617534,0.164475021135573,0.111752285020032,0.0120319986554564,0.00602485016402977,4.0666363,1,0,0,0,NaN,NaN
integer_500_1300,20,A4_sensorcv_alias,10,10.0205814410354,0.0543878235496969,3,20364433,NaN,NaN,499.798823880769,1300.02232845081,0.25958897617534,0.164475021135573,0.111752285020032,0.0120319986554564,0.00602485016402977,6.2446076,1,0,0,0,NaN,NaN
integer_500_1300,20,A2_constrained_varpro,10,10.0205814410354,0.0543878235496969,3,20364433,NaN,NaN,499.947823270452,1299.97523193402,0.246154861209349,0.151361493766612,0.0384723977616943,0.0026033162786319,0.0060524724305867,1.6182383,1,0,0,0,0.966195475874324,2.16451685071599
integer_500_1300,20,A3_physics_template,10,10.0205814410354,0.0543878235496969,3,20364433,NaN,NaN,499.947241768731,1299.97796890451,0.246058300092798,0.151281474617433,0.0373946633797573,0.00261158726231743,0.0060573046717999,2.6311824,1,0,0,0,0.966134206965165,2.14654460007387
integer_500_1300,20,B_gap_library_joint,10,10.0205814410354,0.0543878235496969,3,20364433,0.991455294748214,0.00854470525178619,499.953787888984,1299.97736802325,0.245070178695873,0.152261258117506,0.0344220438827278,0.00359553971081689,0.00608968731178279,0.8397968,1,0,0,0,NaN,NaN
integer_500_1300,20,C_same_gap_direct,10,10.0205814410354,0.0543878235496969,3,20364433,1,0,499.950731272721,1299.98059997258,0.244533291607685,0.152799446736997,0.0343343773490972,0.00413307756465614,0.0060864855786026,0.4039872,1,0,0,0,NaN,NaN
noninteger_520_1270,2,A_blind_transfer,10,10.0174844629271,0.0451499315837114,1,20461431,NaN,NaN,524.22053664286,1274.42426496974,0.245356641874527,0.161445868330451,4.32240080630191,0.00804461322796216,0.00455318030817326,0.5381986,0,0,0,0,NaN,NaN
noninteger_520_1270,2,A4_sensorcv_alias,10,10.0174844629271,0.0451499315837114,1,20461431,NaN,NaN,524.22053664286,1274.42426496974,0.245356641874527,0.161445868330451,4.32240080630191,0.00804461322796216,0.00455318030817326,1.2868559,0,0,0,0,NaN,NaN
noninteger_520_1270,2,A2_constrained_varpro,10,10.0174844629271,0.0451499315837114,1,20461431,NaN,NaN,520.005235601753,1274.98576425434,0.225155853242867,0.139241881220555,2.49549992804594,0.0178011327682888,0.00502637816324373,0.6331231,0,0,0,0,0.994525597875559,1.35912754731257
noninteger_520_1270,2,A3_physics_template,10,10.0174844629271,0.0451499315837114,1,20461431,NaN,NaN,519.88804366253,1269.49933417234,0.254342197430438,0.1656754241405,0.30631108256506,0.010008810785469,0.00490365044185748,0.9634885,1,0,0,0,0.994132768878329,1.35155881354527
noninteger_520_1270,2,B_gap_library_joint,10,10.0174844629271,0.0451499315837114,1,20461431,0.994023888236056,0.00597611176394408,520.023782719278,1269.46187969256,0.259778220989342,0.171251147245374,0.280951513359867,0.0155146841173583,0.00494400262368843,0.1451173,1,0,0,0,NaN,NaN
noninteger_520_1270,2,C_same_gap_direct,10,10.0174844629271,0.0451499315837114,1,20461431,1,0,519.744710309183,1269.40153365356,0.260153798122396,0.173828516666552,0.426878018630589,0.016991157394474,0.00494823804197226,0.0820468,1,0,0,0,NaN,NaN
noninteger_520_1270,2,A_blind_transfer,10,10.0085909888908,0.0451499315837114,2,20461432,NaN,NaN,518.876044734861,1271.27171798455,0.253697415254803,0.159927404642874,1.19783662484326,0.00681240994883815,0.00436199029791445,0.7430663,0,0,0,0,NaN,NaN
noninteger_520_1270,2,A4_sensorcv_alias,10,10.0085909888908,0.0451499315837114,2,20461432,NaN,NaN,519.472654553475,1314.41154078328,0.240666791660435,0.115158621937083,22.4694431149003,0.0220872932012407,0.004651444844422,1.4316775,0,0,0,0,NaN,NaN
