scenario,num_revs_high,method,target_snr_db,measured_snr_db,noise_ratio,repeat_id,seed,g_used_mm,gap_error_mm,f1_Hz,f2_Hz,A1_mm,A2_mm,mean_freq_error_Hz,mean_amp_error_mm,rmse,elapsed_s,is_success,f1_boundary_hit,f2_boundary_hit,freq_boundary_hit,a2_eta_dynamic,a2_cond_dynamic
noninteger_520_1270,4,A8_async_hybrid,10,10.0317080627516,0.0495123410403175,2,20462432,NaN,NaN,519.118088946373,1270.73894099409,0.273562723688501,0.155334528818498,0.81042602385844,0.0144486262534991,0.00484599116450972,0.6609316,1,0,0,0,NaN,NaN
noninteger_520_1270,4,B_gap_library_joint,10,10.0317080627516,0.0495123410403175,2,20462432,0.99274119782815,0.00725880217185038,519.586977989652,1270.10331696829,0.248426529137067,0.145900261623436,0.258169489321233,0.00283660461974838,0.00532060602242347,0.1500266,1,0,0,0,NaN,NaN
noninteger_520_1270,4,C_same_gap_direct,10,10.0317080627516,0.0495123410403175,2,20462432,1,0,519.569418811082,1270.03383849041,0.249035550069033,0.146868364955104,0.232209839663142,0.00204804248793171,0.00531786663591781,0.13456,1,0,0,0,NaN,NaN
noninteger_520_1270,4,A_blind_transfer,10,10.0519159299839,0.0495123410403175,3,20462433,NaN,NaN,519.951105238887,1272.51887527691,0.243935511212195,0.118823337978401,1.28388501901287,0.018620575404702,0.00527165949857911,0.8580546,0,0,0,0,NaN,NaN
noninteger_520_1270,4,A7_dominant_aligned,10,10.0519159299839,0.0495123410403175,3,20462433,NaN,NaN,520.86908570627,1320.70065472722,0.0288498129962175,0.0229655678088949,25.7848702167445,0.174092309597444,0.00667473349431771,0.7748309,0,0,0,0,NaN,NaN
noninteger_520_1270,4,A8_async_hybrid,10,10.0519159299839,0.0495123410403175,3,20462433,NaN,NaN,519.951105238887,1272.51887527691,0.243935511212195,0.118823337978401,1.28388501901287,0.018620575404702,0.00527165949857911,0.858072,0,0,0,0,NaN,NaN
noninteger_520_1270,4,B_gap_library_joint,10,10.0519159299839,0.0495123410403175,3,20462433,0.992098616172201,0.00790138382779892,520.006095267383,1269.89514482844,0.240446332828947,0.132424153298341,0.0554752194719867,0.0135647569363555,0.00554435670741511,0.1459725,1,0,0,0,NaN,NaN
noninteger_520_1270,4,C_same_gap_direct,10,10.0519159299839,0.0495123410403175,3,20462433,1,0,519.971792540076,1269.85639012286,0.24077174421803,0.130751242797343,0.0859086685331363,0.0142385064923133,0.00553961997742993,0.109448,1,0,0,0,NaN,NaN
noninteger_520_1270,8,A_blind_transfer,10,10.0456545038988,0.0522987179681547,1,20463431,NaN,NaN,520.20764696361,1270.01692781287,0.235942448167829,0.146606567917789,0.1122873882411,0.00872549195719105,0.00558487357126812,1.5654274,1,0,0,0,NaN,NaN
noninteger_520_1270,8,A7_dominant_aligned,10,10.0456545038988,0.0522987179681547,1,20463431,NaN,NaN,519.981310940814,1219.6803825096,0.0722812388777379,0.0359096557407246,25.1691532747927,0.145904552690769,0.00681770121413183,1.8042146,0,0,0,0,NaN,NaN
noninteger_520_1270,8,A8_async_hybrid,10,10.0456545038988,0.0522987179681547,1,20463431,NaN,NaN,520.20764696361,1270.01692781287,0.235942448167829,0.146606567917789,0.1122873882411,0.00872549195719105,0.00558487357126812,1.5654452,1,0,0,0,NaN,NaN
noninteger_520_1270,8,B_gap_library_joint,10,10.0456545038988,0.0522987179681547,1,20463431,0.993442676596775,0.00655732340322457,520.113406679553,1270.15982672039,0.243189023027221,0.137489903403634,0.136616699973786,0.00966053678457261,0.00576483923772837,0.2897424,1,0,0,0,NaN,NaN
noninteger_520_1270,8,C_same_gap_direct,10,10.0456545038988,0.0522987179681547,1,20463431,1,0,520.117142041389,1270.17959823258,0.243291635944589,0.139076387599212,0.148370136984852,0.00881598822809951,0.0057702503528557,0.1479965,1,0,0,0,NaN,NaN
noninteger_520_1270,8,A_blind_transfer,10,10.0031214001143,0.0522987179681547,2,20463432,NaN,NaN,519.907310324766,1272.04037793141,0.255783819298408,0.0933415773902777,1.06653380332443,0.0312211209540654,0.005996901764504,1.3982213,0,0,0,0,NaN,NaN
noninteger_520_1270,8,A7_dominant_aligned,10,10.0031214001143,0.0522987179681547,2,20463432,NaN,NaN,519.632831746403,1270.24055614499,0.110149409081354,0.0837185086206887,0.303862199294713,0.103066041148979,0.00651799451995224,1.9351172,1,0,0,0,NaN,NaN
noninteger_520_1270,8,A8_async_hybrid,10,10.0031214001143,0.0522987179681547,2,20463432,NaN,NaN,519.907310324766,1272.04037793141,0.255783819298408,0.0933415773902777,1.06653380332443,0.0312211209540654,0.005996901764504,1.3982402,0,0,0,0,NaN,NaN
noninteger_520_1270,8,B_gap_library_joint,10,10.0031214001143,0.0522987179681547,2,20463432,0.992481094574682,0.00751890542531752,520.03793907477,1270.28994248133,0.254598318565839,0.161851038637871,0.163940778048698,0.00822467860185482,0.00589770495495417,0.2908383,1,0,0,0,NaN,NaN
